Order_ID,Product_Name,Category,Quantity_Sold,Price,Sales_Amount,Order_Date,Region
ORD-004340,Sports Shorts,Clothing,2.0,613.61,1227.22,2024-02-10,East
ORD-004341,USB Keyboard,Electronics,1.0,560.18,560.18,2023-11-12,Central
ORD-004342,Non-Stick Pan,Home & Kitchen,1.0,723.17,723.17,2023-01-05,South
ORD-004343,Sunglasses,Clothing,1.0,796.91,796.91,2024-07-28,West
ORD-004344,Bluetooth Speaker,Electronics,1.0,1606.3,1606.3,2024-10-19,North
ORD-004345,USB Keyboard,Electronics,2.0,555.07,1110.14,2023-06-03,West
ORD-004346,Python Programming,Books,1.0,611.87,611.87,2024-05-20,Central
ORD-004347,AI Foundations,Books,1.0,897.72,897.72,2023-06-02,Central
ORD-004348,Web Development,Books,3.0,597.44,1792.32,2023-05-02,North
ORD-004349,Wireless Mouse,Electronics,4.0,385.17,1540.68,2024-05-25,North
ORD-004350,Air Purifier,Home & Kitchen,2.0,4884.23,9768.46,2024-01-30,South
ORD-004351,Jump Rope,Sports,1.0,338.93,338.93,2024-01-08,West
ORD-004352,Non-Stick Pan,Home & Kitchen,2.0,797.76,1595.52,2024-12-15,West
ORD-004353,Power Bank 10000mAh,Electronics,5.0,943.05,4715.25,2023-11-09,East
ORD-004354,Cloud Computing,Books,2.0,722.13,1444.26,2023-09-19,Central
ORD-004355,Sports Shorts,Clothing,1.0,791.21,791.21,2024-10-23,North
ORD-004356,Coffee Maker,Home & Kitchen,1.0,2445.87,2445.87,2023-10-15,East
ORD-004357,Water Bottle Sport,Sports,7.0,350.48,2453.36,2023-12-29,West
ORD-004358,Desk Lamp,Home & Kitchen,3.0,663.0,1989.0,2023-10-31,West
ORD-004359,Water Bottle,Home & Kitchen,1.0,291.51,291.51,2024-10-07,East
ORD-004360,Statistics Book,Books,3.0,598.44,1795.32,2023-11-03,North
ORD-004361,Cloud Computing,Books,1.0,637.68,637.68,2024-01-09,East
ORD-004362,Resistance Bands,Sports,4.0,444.94,1779.76,2023-09-07,South
ORD-004363,Football,Sports,1.0,739.51,739.51,2024-11-03,North
ORD-004364,AI Foundations,Books,3.0,856.28,2568.84,2024-07-02,West
ORD-004365,Blender,Home & Kitchen,2.0,2024.75,4049.5,2023-03-03,East
ORD-004366,Resistance Bands,Sports,4.0,426.87,1707.48,2024-02-15,North
ORD-004367,Web Development,Books,1.0,800.87,800.87,2023-10-15,East
ORD-004368,Cotton T-Shirt,Clothing,5.0,458.17,2290.85,2024-12-14,West
ORD-004369,Sports Shorts,Clothing,3.0,787.51,2362.53,2023-10-04,West
ORD-004370,Bluetooth Speaker,Electronics,1.0,1564.26,1564.26,2024-07-29,North
ORD-004371,Gym Gloves,Sports,1.0,525.43,525.43,2023-04-23,West
ORD-004372,Power Bank 10000mAh,Electronics,3.0,814.04,2442.12,2023-12-18,East
ORD-004373,Desk Lamp,Home & Kitchen,2.0,520.78,1041.56,2023-12-18,Central
ORD-004374,Resistance Bands,Sports,3.0,421.09,1263.27,2024-12-01,West
ORD-004375,AI Foundations,Books,1.0,1065.4,1065.4,2023-07-12,Central
ORD-004376,HD Webcam,Electronics,2.0,1227.4,2454.8,2023-09-02,South
ORD-004377,Sneakers,Clothing,1.0,1975.44,1975.44,2024-01-02,South
ORD-004378,Water Bottle Sport,Sports,6.0,315.83,1894.98,2024-11-22,West
ORD-004379,Wireless Mouse,Electronics,1.0,412.67,412.67,2024-06-20,North
ORD-004380,Blender,Home & Kitchen,1.0,1659.87,1659.87,2023-10-27,West
ORD-004381,Python Programming,Books,4.0,621.61,2486.44,2024-09-10,East
ORD-004382,Coffee Maker,Home & Kitchen,1.0,2800.29,2800.29,2023-03-22,South
ORD-004383,Blender,Home & Kitchen,2.0,1872.65,3745.3,2024-12-01,North
ORD-004384,Machine Learning,Books,1.0,992.1,992.1,2024-04-30,South
ORD-004385,Winter Jacket,Clothing,1.0,3074.36,3074.36,2024-03-28,West
ORD-004386,USB-C Cable,Electronics,4.0,194.41,777.64,2024-05-02,West
ORD-004387,Sneakers,Clothing,1.0,1803.38,1803.38,2023-09-21,South
ORD-004388,Resistance Bands,Sports,1.0,455.94,455.94,2024-06-22,West
ORD-004389,Machine Learning,Books,1.0,1015.76,1015.76,2023-01-15,South
ORD-004390,Denim Jeans,Clothing,3.0,1197.87,3593.61,2024-09-09,West
ORD-004391,Sports Shorts,Clothing,4.0,697.76,2791.04,2023-03-17,North
ORD-004392,Non-Stick Pan,Home & Kitchen,2.0,826.7,1653.4,2024-12-30,East
ORD-004393,Running Shoes,Clothing,1.0,2438.1,2438.1,2024-11-24,North
ORD-004394,HD Webcam,Electronics,1.0,1102.49,1102.49,2023-08-09,West
ORD-004395,Yoga Mat,Sports,2.0,993.45,1986.9,2023-11-12,North
ORD-004396,Air Purifier,Home & Kitchen,1.0,5160.68,5160.68,2023-02-28,North
ORD-004397,Blender,Home & Kitchen,2.0,1696.62,3393.24,2023-02-17,North
ORD-004398,Denim Jeans,Clothing,1.0,1287.85,1287.85,2023-09-10,West
ORD-004399,Statistics Book,Books,1.0,670.35,670.35,2024-04-22,North
ORD-004400,Storage Containers,Home & Kitchen,1.0,326.51,326.51,2024-08-27,South
ORD-004401,Bluetooth Speaker,Electronics,1.0,1765.37,1765.37,2024-10-24,East
ORD-004402,Denim Jeans,Clothing,2.0,1437.64,2875.28,2023-02-09,West
ORD-004403,Jump Rope,Sports,4.0,311.78,1247.12,2024-05-10,South
ORD-004404,Machine Learning,Books,1.0,1020.02,1020.02,2024-11-30,Central
ORD-004405,Cricket Bat,Sports,1.0,1705.84,1705.84,2024-02-04,West
ORD-004406,Web Development,Books,3.0,770.69,2312.07,2023-06-15,North
ORD-004407,Dumbbells Set,Sports,1.0,2490.88,2490.88,2023-02-24,West
ORD-004408,Running Shoes,Clothing,1.0,2308.72,2308.72,2023-04-11,
ORD-004409,USB-C Cable,Electronics,3.0,196.64,589.92,2024-03-29,West
ORD-004410,Wireless Mouse,Electronics,1.0,451.87,451.87,2024-01-03,East
ORD-004411,Headphones,Electronics,3.0,1657.7,4973.1,2024-10-20,West
ORD-004412,USB-C Cable,Electronics,2.0,185.52,371.04,2023-07-21,North
ORD-004413,Cotton T-Shirt,Clothing,5.0,480.63,2403.15,2023-05-15,West
ORD-004414,Sunglasses,Clothing,2.0,891.78,1783.56,2024-07-22,West
ORD-004415,Blender,Home & Kitchen,1.0,1794.29,1794.29,2023-02-26,South
ORD-004416,Python Programming,Books,1.0,517.69,517.69,2023-09-01,North
ORD-004417,Formal Shirt,Clothing,1.0,888.01,888.01,2024-02-22,South
ORD-004418,HD Webcam,Electronics,2.0,1215.01,2430.02,2023-09-03,North
ORD-004419,Bluetooth Speaker,Electronics,1.0,1771.06,1771.06,2024-07-16,North
ORD-004420,Coffee Maker,Home & Kitchen,1.0,2405.51,2405.51,2023-09-07,North
ORD-004421,Air Purifier,Home & Kitchen,3.0,4601.61,13804.83,2023-06-02,West
ORD-004422,Sports Shorts,Clothing,2.0,755.82,1511.64,2023-08-30,West
ORD-004423,Laptop Stand,Electronics,1.0,1192.31,1192.31,2024-06-19,South
ORD-004424,Python Programming,Books,1.0,630.76,630.76,2023-09-01,West
ORD-004425,Web Development,Books,1.0,691.84,691.84,2024-01-25,East
ORD-004426,Towel Set,Home & Kitchen,1.0,517.45,517.45,2024-03-14,North
ORD-004427,Denim Jeans,Clothing,3.0,1143.01,3429.03,2023-09-21,North
ORD-004428,Python Programming,Books,1.0,552.54,552.54,2024-04-12,East
ORD-004429,USB-C Cable,Electronics,2.0,196.54,393.08,2023-04-17,East
ORD-004430,USB Keyboard,Electronics,1.0,673.83,673.83,2024-08-21,West
ORD-004431,Blender,Home & Kitchen,1.0,1853.6,1853.6,2023-09-23,East
ORD-004432,Water Bottle Sport,Sports,6.0,382.79,2296.74,2023-12-19,East
ORD-004433,Statistics Book,Books,1.0,637.16,637.16,2024-05-25,West
ORD-004434,Laptop Stand,Electronics,2.0,1014.37,2028.74,2023-05-25,South
ORD-004435,HD Webcam,Electronics,1.0,1157.41,1157.41,2024-02-16,West
ORD-004436,Football,Sports,1.0,797.66,797.66,2023-01-26,East
ORD-004437,Sunglasses,Clothing,1.0,690.31,690.31,2023-10-21,West
ORD-004438,Formal Shirt,Clothing,6.0,782.72,4696.32,2024-11-14,South
ORD-004439,Statistics Book,Books,1.0,591.52,591.52,2023-06-30,North
ORD-004440,Coffee Maker,Home & Kitchen,1.0,2436.1,2436.1,2023-03-15,North
ORD-004441,Air Purifier,Home & Kitchen,2.0,4810.93,9621.86,2024-10-03,South
ORD-004442,Denim Jeans,Clothing,1.0,1311.42,1311.42,2024-09-07,South
ORD-004443,SQL Handbook,Books,2.0,461.61,923.22,2024-05-05,South
ORD-004444,Water Bottle Sport,Sports,2.0,347.22,694.44,2024-08-30,North
ORD-004445,Web Development,Books,1.0,707.66,707.66,2023-01-04,East
ORD-004446,Football,Sports,3.0,844.57,2533.71,2024-02-16,North
ORD-004447,Air Purifier,Home & Kitchen,1.0,5309.36,5309.36,2023-05-29,Central
ORD-004448,HD Webcam,Electronics,1.0,1157.99,1157.99,2024-05-09,East
ORD-004449,Coffee Maker,Home & Kitchen,2.0,2161.54,4323.08,2023-02-14,West
ORD-004450,Denim Jeans,Clothing,1.0,1170.53,1170.53,2023-03-25,East
ORD-004451,Towel Set,Home & Kitchen,2.0,512.82,1025.64,2023-05-08,East
ORD-004452,Statistics Book,Books,1.0,712.74,712.74,2024-10-29,South
ORD-004453,SQL Handbook,Books,1.0,466.79,466.79,2024-08-13,East
ORD-004454,Yoga Mat,Sports,3.0,998.32,2994.96,2023-11-20,North
ORD-004455,USB Keyboard,Electronics,1.0,632.3,632.3,2023-10-13,South
ORD-004456,AI Foundations,Books,2.0,1014.85,2029.7,2024-06-13,East
ORD-004457,Wireless Mouse,Electronics,1.0,411.02,411.02,2024-03-19,West
ORD-004458,Water Bottle,Home & Kitchen,3.0,290.74,872.22,2023-09-07,West
ORD-004459,Sunglasses,Clothing,3.0,786.69,2360.07,2024-01-11,North
ORD-004460,Data Science Guide,Books,1.0,825.08,825.08,2024-03-04,North
ORD-004461,Dumbbells Set,Sports,1.0,2792.61,2792.61,2023-04-01,East
ORD-004462,Yoga Mat,Sports,2.0,1019.76,2039.52,2024-02-06,West
ORD-004463,Bluetooth Speaker,Electronics,1.0,1799.78,1799.78,2024-10-20,South
ORD-004464,AI Foundations,Books,1.0,1057.62,1057.62,2023-07-13,North
ORD-004465,Winter Jacket,Clothing,1.0,3816.36,3816.36,2024-03-07,North
ORD-004466,AI Foundations,Books,3.0,1075.22,3225.66,2023-10-02,North
ORD-004467,Yoga Mat,Sports,1.0,808.2,808.2,2023-09-06,South
ORD-004468,Blender,Home & Kitchen,2.0,1901.01,3802.02,2024-06-12,South
ORD-004469,Web Development,Books,6.0,717.03,4302.18,2024-11-27,West
ORD-004470,HD Webcam,Electronics,1.0,1379.71,1379.71,2024-05-08,North
ORD-004471,Running Shoes,Clothing,1.0,2792.86,2792.86,2023-11-26,North
ORD-004472,Coffee Maker,Home & Kitchen,1.0,2262.29,2262.29,2024-09-06,East
ORD-004473,Power Bank 10000mAh,Electronics,2.0,1006.35,2012.7,2024-05-20,Central
ORD-004474,HD Webcam,Electronics,1.0,1312.0,1312.0,2024-12-24,North
ORD-004475,Water Bottle Sport,Sports,2.0,323.99,647.98,2023-08-27,South
ORD-004476,Formal Shirt,Clothing,1.0,848.82,848.82,2023-11-22,North
ORD-004477,Bluetooth Speaker,Electronics,2.0,1962.53,3925.06,2023-01-09,East
ORD-004478,Gym Gloves,Sports,1.0,512.05,512.05,2024-09-28,West
ORD-004479,Blender,Home & Kitchen,1.0,1691.41,1691.41,2024-08-16,South
ORD-004480,HD Webcam,Electronics,2.0,1194.04,2388.08,2024-12-20,West
ORD-004481,Sports Shorts,Clothing,3.0,788.28,2364.84,2024-10-28,South
ORD-004482,Dumbbells Set,Sports,1.0,2285.93,2285.93,2023-03-10,East
ORD-004483,Sneakers,Clothing,1.0,2114.39,2114.39,2024-04-08,North
ORD-004484,Formal Shirt,Clothing,4.0,812.77,3251.08,2023-01-12,North
ORD-004485,Running Shoes,Clothing,1.0,2586.51,2586.51,2023-10-04,Central
ORD-004486,Cotton T-Shirt,Clothing,3.0,460.92,1382.76,2024-02-26,West
ORD-004487,AI Foundations,Books,3.0,877.37,2632.11,2023-11-12,East
ORD-004488,Storage Containers,Home & Kitchen,2.0,376.3,752.6,2023-10-02,East
ORD-004489,Air Purifier,Home & Kitchen,1.0,4295.37,4295.37,2024-11-16,West
ORD-004490,Sports Shorts,Clothing,4.0,658.66,2634.64,2023-01-08,South
ORD-004491,USB Keyboard,Electronics,5.0,635.53,3177.65,2024-11-15,North
ORD-004492,Water Bottle,Home & Kitchen,1.0,326.15,326.15,2023-10-08,South
ORD-004493,Towel Set,Home & Kitchen,2.0,606.04,1212.08,2023-12-26,West
ORD-004494,Sunglasses,Clothing,1.0,878.3,878.3,2023-02-09,North
ORD-004495,Coffee Maker,Home & Kitchen,1.0,2165.99,2165.99,2024-12-01,Central
ORD-004496,Sneakers,Clothing,1.0,2191.99,2191.99,2023-03-19,North
ORD-004497,Sports Shorts,Clothing,5.0,650.18,3250.9,2024-01-28,West
ORD-004498,Cricket Bat,Sports,1.0,1352.62,1352.62,2023-02-06,East
ORD-004499,Statistics Book,Books,1.0,746.15,746.15,2024-08-20,East
ORD-004500,Sports Shorts,Clothing,1.0,674.62,674.62,2023-08-28,East
ORD-004501,USB Keyboard,Electronics,2.0,705.07,1410.14,2024-10-02,North
ORD-004502,Bluetooth Speaker,Electronics,2.0,1883.0,3766.0,2023-11-09,Central
ORD-004503,Non-Stick Pan,Home & Kitchen,3.0,721.74,2165.22,2024-01-23,West
ORD-004504,Water Bottle,Home & Kitchen,4.0,281.05,1124.2,2023-07-15,East
ORD-004505,Football,Sports,2.0,792.44,1584.88,2023-09-01,North
ORD-004506,Water Bottle Sport,Sports,3.0,323.29,969.87,2024-03-22,North
ORD-004507,AI Foundations,Books,1.0,923.8,923.8,2023-10-22,East
ORD-004508,Machine Learning,Books,3.0,769.77,2309.31,2024-07-21,South
ORD-004509,Non-Stick Pan,Home & Kitchen,1.0,718.24,718.24,2024-08-14,West
ORD-004510,Gym Gloves,Sports,1.0,571.68,571.68,2024-09-15,East
ORD-004511,Bluetooth Speaker,Electronics,2.0,2018.33,4036.66,2024-08-05,Central
ORD-004512,SQL Handbook,Books,3.0,514.11,1542.33,2023-12-01,West
ORD-004513,Statistics Book,Books,2.0,640.8,1281.6,2023-12-03,West
ORD-004514,Football,Sports,1.0,821.03,821.03,2023-01-05,East
ORD-004515,Air Purifier,Home & Kitchen,1.0,4932.01,4932.01,2024-07-17,Central
ORD-004516,Water Bottle,Home & Kitchen,5.0,340.52,1702.6,2024-11-13,South
ORD-004517,Resistance Bands,Sports,1.0,423.04,423.04,2024-04-12,East
ORD-004518,Laptop Stand,Electronics,1.0,1214.27,1214.27,2024-08-21,East
ORD-004519,USB Keyboard,Electronics,3.0,594.4,1783.2,2023-01-27,East
ORD-004520,Data Science Guide,Books,1.0,877.93,877.93,2023-12-11,South
ORD-004521,Non-Stick Pan,Home & Kitchen,1.0,809.26,809.26,2024-10-30,East
ORD-004522,USB Keyboard,Electronics,1.0,609.54,609.54,2024-01-29,East
ORD-004523,Winter Jacket,Clothing,1.0,3992.0,3992.0,2023-10-18,South
ORD-004524,AI Foundations,Books,1.0,1146.51,1146.51,2023-01-20,South
ORD-004525,USB-C Cable,Electronics,3.0,211.38,634.14,2024-02-23,West
ORD-004526,Sunglasses,Clothing,2.0,711.68,1423.36,2023-12-18,West
ORD-004527,Air Purifier,Home & Kitchen,1.0,4956.45,4956.45,2024-07-28,West
ORD-004528,Cricket Bat,Sports,1.0,1330.08,1330.08,2023-12-06,Central
ORD-004529,Sports Shorts,Clothing,2.0,737.27,1474.54,2023-02-27,North
ORD-004530,Towel Set,Home & Kitchen,1.0,644.93,644.93,2024-03-14,Central
ORD-004531,Coffee Maker,Home & Kitchen,1.0,2690.83,2690.83,2024-10-06,East
ORD-004532,Desk Lamp,Home & Kitchen,6.0,665.16,3990.96,2024-02-21,West
ORD-004533,Sports Shorts,Clothing,2.0,598.12,1196.24,2024-06-08,West
ORD-004534,USB Keyboard,Electronics,3.0,665.23,1995.69,2023-05-25,East
ORD-004535,Bluetooth Speaker,Electronics,3.0,1877.06,5631.18,2023-01-02,East
ORD-004536,Air Purifier,Home & Kitchen,1.0,4774.46,4774.46,2024-12-26,South
ORD-004537,Python Programming,Books,3.0,,1751.16,2023-08-10,North
ORD-004538,Sneakers,Clothing,1.0,2106.95,2106.95,2023-08-09,North
ORD-004539,Resistance Bands,Sports,3.0,410.7,1232.1,2024-02-17,West
ORD-004540,Winter Jacket,Clothing,1.0,3681.93,3681.93,2023-04-18,North
ORD-004541,Sports Shorts,Clothing,1.0,612.77,612.77,2024-03-26,West
ORD-004542,Headphones,Electronics,1.0,1673.66,1673.66,2023-08-14,South
ORD-004543,Towel Set,Home & Kitchen,1.0,540.25,540.25,2024-04-17,South
ORD-004544,Sneakers,Clothing,1.0,1965.71,1965.71,2023-09-08,South
ORD-004545,Headphones,Electronics,1.0,1498.11,1498.11,2024-05-22,West
ORD-004546,Storage Containers,Home & Kitchen,4.0,321.72,1286.88,2024-12-01,South
ORD-004547,Gym Gloves,Sports,1.0,551.16,551.16,2023-05-22,South
ORD-004548,SQL Handbook,Books,3.0,541.52,1624.56,2023-01-29,East
ORD-004549,Statistics Book,Books,1.0,556.52,556.52,2024-07-24,Central
ORD-004550,Headphones,Electronics,2.0,1311.23,2622.46,2024-03-07,East
ORD-004551,Desk Lamp,Home & Kitchen,2.0,566.13,1132.26,2023-11-02,East
ORD-004552,Winter Jacket,Clothing,1.0,3035.23,3035.23,2023-03-02,North
ORD-004553,Power Bank 10000mAh,Electronics,6.0,864.64,5187.84,2023-02-04,South
ORD-004554,Cricket Bat,Sports,1.0,1598.99,1598.99,2023-09-05,South
ORD-004555,Gym Gloves,Sports,5.0,478.86,2394.3,2024-11-01,South
ORD-004556,Winter Jacket,Clothing,1.0,3406.23,3406.23,2024-11-24,Central
ORD-004557,Wireless Mouse,Electronics,2.0,497.99,995.98,2023-09-24,East
ORD-004558,USB Keyboard,Electronics,1.0,711.41,711.41,2023-03-03,East
ORD-004559,Water Bottle,Home & Kitchen,2.0,315.99,631.98,2023-03-21,East
ORD-004560,Water Bottle Sport,Sports,3.0,305.73,917.19,2023-11-18,North
ORD-004561,Desk Lamp,Home & Kitchen,3.0,558.87,1676.61,2024-04-03,South
ORD-004562,Storage Containers,Home & Kitchen,1.0,393.32,393.32,2024-04-26,East
ORD-004563,Cloud Computing,Books,5.0,798.56,3992.8,2024-11-15,West
ORD-004564,Statistics Book,Books,1.0,703.9,703.9,2024-11-18,South
ORD-004565,Cotton T-Shirt,Clothing,2.0,479.37,958.74,2024-01-17,South
ORD-004566,Gym Gloves,Sports,2.0,516.79,1033.58,2023-01-18,South
ORD-004567,Winter Jacket,Clothing,1.0,3740.43,3740.43,2024-12-09,East
ORD-004568,Sunglasses,Clothing,2.0,884.18,1768.36,2024-03-08,South
ORD-004569,Web Development,Books,4.0,630.79,2523.16,2024-09-30,North
ORD-004570,Non-Stick Pan,Home & Kitchen,1.0,889.05,889.05,2023-12-30,East
ORD-004571,Python Programming,Books,3.0,590.21,1770.63,2023-11-12,North
ORD-004572,Dumbbells Set,Sports,1.0,2679.41,2679.41,2023-09-17,South
ORD-004573,Towel Set,Home & Kitchen,1.0,657.87,657.87,2023-11-03,North
ORD-004574,Storage Containers,Home & Kitchen,4.0,394.02,1576.08,2023-10-16,West
ORD-004575,Winter Jacket,Clothing,1.0,3211.03,3211.03,2024-05-31,South
ORD-004576,Laptop Stand,Electronics,1.0,1221.13,1221.13,2024-02-28,East
ORD-004577,Coffee Maker,Home & Kitchen,1.0,2276.76,2276.76,2023-07-28,South
ORD-004578,Football,Sports,3.0,802.38,2407.14,2023-01-09,North
ORD-004579,AI Foundations,Books,1.0,953.82,953.82,2024-07-01,Central
ORD-004580,Gym Gloves,Sports,1.0,441.95,441.95,2024-10-15,East
ORD-004581,Blender,Home & Kitchen,2.0,1647.13,3294.26,2024-09-29,East
ORD-004582,Coffee Maker,Home & Kitchen,2.0,2539.48,5078.96,2023-06-24,South
ORD-004583,Coffee Maker,Home & Kitchen,1.0,2692.35,2692.35,2024-01-21,North
ORD-004584,Football,Sports,3.0,753.71,2261.13,2023-04-10,West
ORD-004585,Dumbbells Set,Sports,1.0,2697.99,2697.99,2024-07-14,West
ORD-004586,Denim Jeans,Clothing,1.0,1177.83,1177.83,2023-09-22,North
ORD-004587,Cricket Bat,Sports,2.0,1320.38,2640.76,2023-11-16,East
ORD-004588,Towel Set,Home & Kitchen,1.0,661.35,661.35,2023-09-05,West
ORD-004589,HD Webcam,Electronics,1.0,1075.71,1075.71,2023-03-06,Central
ORD-004590,Coffee Maker,Home & Kitchen,1.0,2425.21,2425.21,2023-03-31,North
ORD-004591,USB-C Cable,Electronics,1.0,180.84,180.84,2024-10-18,North
ORD-004592,USB-C Cable,Electronics,2.0,172.67,345.34,2023-08-17,South
ORD-004593,Headphones,Electronics,3.0,1577.27,4731.81,2024-03-27,North
ORD-004594,Laptop Stand,Electronics,1.0,1035.02,1035.02,2024-01-05,West
ORD-004595,Towel Set,Home & Kitchen,3.0,636.36,1909.08,2024-02-21,North
ORD-004596,Blender,Home & Kitchen,1.0,1932.25,1932.25,2023-11-07,Central
ORD-004597,Dumbbells Set,Sports,1.0,2584.37,2584.37,2023-05-25,Central
ORD-004598,Blender,Home & Kitchen,1.0,1788.93,1788.93,2023-06-06,North
ORD-004599,Dumbbells Set,Sports,1.0,2202.6,2202.6,2023-01-24,West
ORD-004600,Statistics Book,Books,4.0,555.01,2220.04,2024-12-07,Central
ORD-004601,Cricket Bat,Sports,2.0,1334.41,2668.82,2023-06-13,West
ORD-004602,Machine Learning,Books,1.0,1013.64,1013.64,2024-03-03,North
ORD-004603,Headphones,Electronics,3.0,1455.95,4367.85,2023-12-31,West
ORD-004604,Statistics Book,Books,1.0,589.33,589.33,2023-05-30,South
ORD-004605,Dumbbells Set,Sports,2.0,2550.51,5101.02,2023-01-04,North
ORD-004606,Towel Set,Home & Kitchen,3.0,608.21,1824.63,2023-05-13,East
ORD-004607,Running Shoes,Clothing,2.0,2843.98,5687.96,2023-05-30,West
ORD-004608,Blender,Home & Kitchen,1.0,1687.54,1687.54,2024-09-22,West
ORD-004609,Jump Rope,Sports,2.0,285.51,571.02,2023-05-06,South
ORD-004610,Cotton T-Shirt,Clothing,5.0,500.75,2503.75,2023-12-06,Central
ORD-004611,HD Webcam,Electronics,1.0,1163.8,1163.8,2024-10-08,West
ORD-004612,Power Bank 10000mAh,Electronics,2.0,977.56,1955.12,2024-07-19,West
ORD-004613,Non-Stick Pan,Home & Kitchen,1.0,882.22,882.22,2024-03-04,Central
ORD-004614,Towel Set,Home & Kitchen,1.0,618.23,618.23,2024-02-13,South
ORD-004615,Yoga Mat,Sports,2.0,935.29,1870.58,2023-09-21,Central
ORD-004616,Gym Gloves,Sports,1.0,527.12,527.12,2024-03-22,North
ORD-004617,Laptop Stand,Electronics,6.0,1051.96,6311.76,2023-12-04,West
ORD-004618,Sunglasses,Clothing,1.0,801.5,801.5,2024-06-27,West
ORD-004619,AI Foundations,Books,1.0,1122.27,1122.27,2024-03-11,East
ORD-004620,Denim Jeans,Clothing,1.0,1477.87,1477.87,2023-07-30,South
ORD-004621,Running Shoes,Clothing,1.0,2190.26,2190.26,2024-08-28,North
ORD-004622,Sneakers,Clothing,1.0,1988.2,1988.2,2023-01-10,East
ORD-004623,Data Science Guide,Books,4.0,730.52,2922.08,2024-08-14,North
ORD-004624,Coffee Maker,Home & Kitchen,1.0,2514.79,2514.79,2023-09-20,West
ORD-004625,Desk Lamp,Home & Kitchen,2.0,638.22,1276.44,2024-07-27,South
ORD-004626,USB Keyboard,Electronics,,662.35,662.35,2023-09-23,North
ORD-004627,Desk Lamp,Home & Kitchen,1.0,609.92,609.92,2023-11-12,East
ORD-004628,Laptop Stand,Electronics,1.0,953.58,953.58,2024-04-30,East
ORD-004629,Running Shoes,Clothing,1.0,2494.07,2494.07,2024-11-04,West
ORD-004630,Water Bottle,Home & Kitchen,4.0,323.24,1292.96,2024-10-03,West
ORD-004631,Water Bottle,Home & Kitchen,4.0,307.34,1229.36,2024-12-06,North
ORD-004632,Cricket Bat,Sports,2.0,1348.24,2696.48,2023-06-12,East
ORD-004633,USB Keyboard,Electronics,2.0,600.37,1200.74,2024-06-23,North
ORD-004634,AI Foundations,Books,2.0,938.47,1876.94,2024-03-13,Central
ORD-004635,Cloud Computing,Books,1.0,749.54,749.54,2024-02-24,East
ORD-004636,SQL Handbook,Books,5.0,456.91,2284.55,2023-11-28,Central
ORD-004637,Blender,Home & Kitchen,1.0,1697.64,1697.64,2024-08-11,North
ORD-004638,Denim Jeans,Clothing,1.0,1238.45,1238.45,2024-05-04,West
ORD-004639,Air Purifier,Home & Kitchen,1.0,4981.82,4981.82,2024-05-30,East
ORD-004640,SQL Handbook,Books,3.0,433.79,1301.37,2023-03-31,West
ORD-004641,Water Bottle Sport,Sports,6.0,393.87,2363.22,2024-12-01,South
ORD-004642,Coffee Maker,Home & Kitchen,1.0,2586.79,2586.79,2024-10-29,
ORD-004643,Blender,Home & Kitchen,1.0,1845.6,1845.6,2023-08-18,West
ORD-004644,USB-C Cable,Electronics,1.0,222.09,222.09,2024-10-18,East
ORD-004645,Statistics Book,Books,2.0,553.2,1106.4,2023-09-01,West
ORD-004646,Football,Sports,2.0,875.27,1750.54,2023-12-26,North
ORD-004647,Laptop Stand,Electronics,1.0,963.33,963.33,2023-07-16,West
ORD-004648,Jump Rope,Sports,2.0,269.63,539.26,2024-10-29,South
ORD-004649,Formal Shirt,Clothing,1.0,822.13,822.13,2024-07-08,West
ORD-004650,Cricket Bat,Sports,1.0,1522.97,1522.97,2024-05-06,East
ORD-004651,Resistance Bands,Sports,4.0,,1380.2,2024-03-22,North
ORD-004652,Yoga Mat,Sports,1.0,819.16,819.16,2023-10-09,Central
ORD-004653,Yoga Mat,Sports,2.0,854.13,1708.26,2023-03-15,North
ORD-004654,Sports Shorts,Clothing,1.0,801.07,801.07,2024-06-23,East
ORD-004655,Blender,Home & Kitchen,1.0,2115.91,2115.91,2023-09-25,South
ORD-004656,Cricket Bat,Sports,1.0,1674.62,1674.62,2024-02-07,East
ORD-004657,Water Bottle,Home & Kitchen,2.0,298.62,597.24,2024-10-10,North
ORD-004658,Desk Lamp,Home & Kitchen,2.0,662.36,1324.72,2024-02-09,South
ORD-004659,Dumbbells Set,Sports,1.0,2238.97,2238.97,2023-04-20,East
ORD-004660,Water Bottle,Home & Kitchen,1.0,337.17,337.17,2024-03-31,North
ORD-004661,Gym Gloves,Sports,3.0,436.95,1310.85,2023-02-13,Central
ORD-004662,Blender,Home & Kitchen,1.0,1738.06,1738.06,2024-10-26,North
ORD-004663,Headphones,Electronics,2.0,1419.01,2838.02,2024-04-09,North
ORD-004664,Sneakers,Clothing,1.0,1829.61,1829.61,2023-07-06,East
ORD-004665,Cloud Computing,Books,2.0,701.49,1402.98,2024-10-18,South
ORD-004666,Python Programming,Books,1.0,523.92,523.92,2024-05-07,West
ORD-004667,Dumbbells Set,Sports,2.0,2466.08,4932.16,2024-09-13,South
ORD-004668,HD Webcam,Electronics,1.0,1119.84,1119.84,2024-08-09,North
ORD-004669,Air Purifier,Home & Kitchen,1.0,4399.59,4399.59,2023-12-14,Central
ORD-004670,Cricket Bat,Sports,2.0,1615.9,3231.8,2024-06-16,East
